id,gid,x,y,dir_x,dir_y,radius,time
7,0,-61.287739,-189.680817,0.147763,0.186355,2.000000,3.250000
8,0,62.586720,-189.548553,0.302824,0.310323,2.000000,3.250000
9,0,162.634537,-116.800209,0.159123,0.341483,2.000000,3.250000
0,0,200.650040,0.556575,0.132931,0.115297,2.000000,3.500000
1,0,162.472214,118.183189,0.068251,0.104186,2.000000,3.500000
2,0,62.257389,191.043503,0.205007,0.355775,2.000000,3.500000
3,0,-60.987106,190.999847,0.242934,0.381292,2.000000,3.500000
4,0,-160.873383,118.203918,0.295899,0.271690,2.000000,3.500000
5,0,-199.351517,0.489070,0.063208,0.072578,2.000000,3.500000
6,0,-160.887833,-116.845695,0.386073,0.258067,2.000000,3.500000
7,0,-61.220940,-189.614792,0.267199,0.264110,2.000000,3.500000
8,0,62.642853,-189.470947,0.224528,0.310439,2.000000,3.500000
9,0,162.717163,-116.782112,0.330507,0.072395,2.000000,3.500000
0,0,200.731918,0.581704,0.327508,0.100517,2.000000,3.750000
1,0,162.514832,118.259995,0.170459,0.307208,2.000000,3.750000
2,0,62.285892,191.114975,0.114017,0.285862,2.000000,3.750000
3,0,-60.935612,191.000320,0.205977,0.001882,2.000000,3.750000
4,0,-160.812088,118.262932,0.245167,0.236056,2.000000,3.750000
5,0,-199.300262,0.562968,0.205027,0.295593,2.000000,3.750000
6,0,-160.862595,-116.799995,0.100973,0.182805,2.000000,3.750000
7,0,-61.177448,-189.573349,0.173972,0.165769,2.000000,3.750000
8,0,62.702179,-189.406219,0.237306,0.258915,2.000000,3.750000
9,0,162.724976,-116.691528,0.031236,0.362331,2.000000,3.750000
0,0,200.797119,0.619056,0.260780,0.149405,2.000000,4.000000
1,0,162.599625,118.287064,0.339158,0.108274,2.000000,4.000000
2,0,62.335320,191.132889,0.197703,0.071681,2.000000,4.000000
3,0,-60.839710,191.041107,0.383606,0.163176,2.000000,4.000000
4,0,-160.784210,118.322197,0.111516,0.237060,2.000000,4.000000
5,0,-199.270798,0.585263,0.117839,0.089178,2.000000,4.000000
6,0,-160.797943,-116.765144,0.258601,0.139410,2.000000,4.000000
7,0,-61.095383,-189.480209,0.328261,0.372529,2.000000,4.000000
8,0,62.727459,-189.358566,0.101117,0.190613,2.000000,4.000000
9,0,162.748520,-116.608910,0.094187,0.330467,2.000000,4.000000
0,0,200.869873,0.689112,0.291009,0.280226,2.000000,4.250000
1,0,162.614395,118.347771,0.059053,0.242842,2.000000,4.250000
2,0,62.384418,191.150665,0.196394,0.071114,2.000000,4.250000
3,0,-60.759609,191.068283,0.320405,0.108695,2.000000,4.250000
4,0,-160.734024,118.407593,0.200744,0.341586,2.000000,4.250000
5,0,-199.266068,0.632141,0.018910,0.187513,2.000000,4.250000
6,0,-160.716873,-116.703362,0.324270,0.247120,2.000000,4.250000
7,0,-61.094658,-189.416672,0.002899,0.254132,2.000000,4.250000
8,0,62.824963,-189.316208,0.390018,0.169462,2.000000,4.250000
9,0,162.778381,-116.568359,0.119431,0.162191,2.000000,4.250000
0,0,200.955658,0.769722,0.343113,0.322441,2.000000,4.500000
1,0,162.671753,118.436890,0.229461,0.356476,2.000000,4.500000
2,0,62.433182,191.186310,0.195060,0.142601,2.000000,4.500000
3,0,-60.674702,191.114502,0.339632,0.184846,2.000000,4.500000
4,0,-160.682785,118.421120,0.204951,0.054118,2.000000,4.500000
5,0,-199.190002,0.661349,0.304245,0.116833,2.000000,4.500000
6,0,-160.680847,-116.664886,0.144081,0.153885,2.000000,4.500000
7,0,-61.040920,-189.381760,0.214951,0.139651,2.000000,4.500000
8,0,62.846786,-189.254700,0.087299,0.246002,2.000000,4.500000
9,0,162.830566,-116.515945,0.208741,0.209647,2.000000,4.500000
0,0,200.997452,0.806846,0.167202,0.148496,2.000000,4.750000
1,0,162.722961,118.530373,0.204843,0.373922,2.000000,4.750000
2,0,62.451241,191.187363,0.072237,0.004208,2.000000,4.750000
3,0,-60.594082,191.115814,0.322476,0.005274,2.000000,4.750000
4,0,-160.659271,118.480515,0.094037,0.237590,2.000000,4.750000
5,0,-199.185425,0.666009,0.018280,0.018638,2.000000,4.750000
6,0,-160.604080,-116.628479,0.307047,0.145640,2.000000,4.750000
7,0,-61.030647,-189.310822,0.041086,0.283754,2.000000,4.750000
8,0,62.878765,-189.167435,0.127917,0.349073,2.000000,4.750000
9,0,162.834045,-116.425041,0.013906,0.363612,2.000000,4.750000
0,0,201.020401,0.861866,0.091817,0.220079,2.000000,5.000000
1,0,162.753891,118.562126,0.123702,0.127005,2.000000,5.000000
2,0,62.498280,191.257034,0.188161,0.278712,2.000000,5.000000
3,0,-60.521202,191.119019,0.291515,0.012817,2.000000,5.000000
4,0,-160.569778,118.530891,0.357999,0.201522,2.000000,5.000000
5,0,-199.098557,0.687060,0.347495,0.084204,2.000000,5.000000
6,0,-160.560867,-116.612206,0.172836,0.065080,2.000000,5.000000
7,0,-60.945827,-189.246719,0.339286,0.256427,2.000000,5.000000
8,0,62.963364,-189.164062,0.338389,0.013512,2.000000,5.000000
9,0,162.848404,-116.379013,0.057447,0.184121,2.000000,5.000000
0,0,201.105728,0.944623,0.341334,0.331025,2.000000,5.250000
1,0,162.795166,118.565765,0.165129,0.014544,2.000000,5.250000
2,0,62.594711,191.276611,0.385725,0.078304,2.000000,5.250000
3,0,-60.442165,191.170578,0.316143,0.206256,2.000000,5.250000
4,0,-160.477539,118.533012,0.368976,0.008470,2.000000,5.250000
5,0,-198.999420,0.778721,0.396570,0.366645,2.000000,5.250000
6,0,-160.558762,-116.519196,0.008428,0.372038,2.000000,5.250000
7,0,-60.913548,-189.231186,0.129120,0.062139,2.000000,5.250000
8,0,62.982368,-189.160507,0.076020,0.014216,2.000000,5.250000
9,0,162.940887,-116.357536,0.369928,0.085915,2.000000,5.250000
0,0,201.194427,1.015984,0.354816,0.285445,2.000000,5.500000
1,0,162.889908,118.619415,0.378945,0.214607,2.000000,5.500000
2,0,62.610481,191.368454,0.063077,0.367352,2.000000,5.500000
3,0,-60.408020,191.247498,0.136579,0.307685,2.000000,5.500000
4,0,-160.428619,118.614075,0.195682,0.324248,2.000000,5.500000
5,0,-198.927185,0.865550,0.288921,0.347316,2.000000,5.500000
6,0,-160.503082,-116.453598,0.222727,0.262386,2.000000,5.500000
7,0,-60.837093,-189.218018,0.305815,0.052676,2.000000,5.500000
8,0,63.023064,-189.110916,0.162775,0.198385,2.000000,5.500000
9,0,163.002579,-116.319557,0.246755,0.151918,2.000000,5.500000
0,0,201.222015,1.075162,0.110372,0.236711,2.000000,5.750000
1,0,162.932419,118.669296,0.170067,0.199524,2.000000,5.750000
2,0,62.638271,191.459488,0.111153,0.364146,2.000000,5.750000
3,0,-60.325691,191.346909,0.329310,0.397650,2.000000,5.750000
4,0,-160.359985,118.711731,0.274543,0.390622,2.000000,5.750000
5,0,-198.924118,0.883760,0.012267,0.072841,2.000000,5.750000
6,0,-160.472549,-116.410965,0.122111,0.170544,2.000000,5.750000
7,0,-60.798412,-189.180618,0.154723,0.149626,2.000000,5.750000
8,0,63.036926,-189.065247,0.055452,0.182652,2.000000,5.750000
9,0,163.015594,-116.306374,0.052042,0.052722,2.000000,5.750000
0,0,201.245209,1.115066,0.092746,0.159617,2.000000,6.000000
1,0,162.985275,118.748589,0.211400,0.317167,2.000000,6.000000
2,0,62.663479,191.507721,0.100824,0.192904,2.000000,6.000000
3,0,-60.258793,191.360504,0.267597,0.054368,2.000000,6.000000
4,0,-160.312210,118.748032,0.191129,0.145195,2.000000,6.000000
5,0,-198.905106,0.940770,0.076025,0.228038,2.000000,6.000000
6,0,-160.420288,-116.339996,0.209020,0.283888,2.000000,6.000000
7,0,-60.728336,-189.121567,0.280298,0.236220,2.000000,6.000000
8,0,63.116985,-188.974197,0.320238,0.364180,2.000000,6.000000
9,0,163.041885,-116.248619,0.105134,0.231012,2.000000,6.000000
0,0,201.279068,1.140518,0.135432,0.101808,2.000000,6.250000
1,0,162.987961,118.810204,0.010757,0.246449,2.000000,6.250000
2,0,62.675438,191.547470,0.047832,0.159011,2.000000,6.250000
3,0,-60.251564,191.444366,0.028919,0.335452,2.000000,6.250000
4,0,-160.290588,118.811333,0.086484,0.253211,2.000000,6.250000
5,0,-198.866226,0.950576,0.155497,0.039225,2.000000,6.250000
6,0,-160.388199,-116.317238,0.128333,0.091035,2.000000,6.250000
7,0,-60.686722,-189.086716,0.166465,0.139420,2.000000,6.250000
8,0,63.167652,-188.901199,0.202675,0.292020,2.000000,6.250000
9,0,163.136017,-116.233681,0.376496,0.059740,2.000000,6.250000
0,0,201.289749,1.142792,0.042746,0.009097,2.000000,6.500000
1,0,163.065399,118.866974,0.309750,0.227071,2.000000,6.500000
2,0,62.724163,191.638382,0.194906,0.363653,2.000000,6.500000
3,0,-60.211369,191.511017,0.160775,0.266581,2.000000,6.500000
4,0,-160.261765,118.834663,0.115314,0.093309,2.000000,6.500000
5,0,-198.859451,1.019572,0.027129,0.275986,2.000000,6.500000
6,0,-160.363754,-116.281250,0.097800,0.143953,2.000000,6.500000
7,0,-60.625557,-189.042221,0.244656,0.177971,2.000000,6.500000
8,0,63.188164,-188.830643,0.082052,0.282222,2.000000,6.500000
9,0,163.152832,-116.233162,0.067262,0.002090,2.000000,6.500000
0,0,201.366760,1.195605,0.308037,0.211253,2.000000,6.750000
1,0,163.162521,118.906258,0.388480,0.157140,2.000000,6.750000
2,0,62.788609,191.732468,0.257775,0.376357,2.000000,6.750000
3,0,-60.172123,191.524643,0.156989,0.054495,2.000000,6.750000
4,0,-160.165237,118.885185,0.386109,0.202091,2.000000,6.750000
5,0,-198.851044,1.035191,0.033626,0.062475,2.000000,6.750000
6,0,-160.345413,-116.185722,0.073371,0.382107,2.000000,6.750000
7,0,-60.556263,-188.974731,0.277181,0.269945,2.000000,6.750000
8,0,63.204556,-188.757690,0.065562,0.291835,2.000000,6.750000
9,0,163.228058,-116.168877,0.300896,0.257140,2.000000,6.750000
0,0,201.400497,1.224879,0.134979,0.117096,2.000000,7.000000
1,0,163.261353,118.992073,0.395330,0.343265,2.000000,7.000000
2,0,62.886177,191.831558,0.390281,0.396342,2.000000,7.000000
3,0,-60.124107,191.612396,0.192062,0.350992,2.000000,7.000000
4,0,-160.103531,118.963341,0.246841,0.312632,2.000000,7.000000
5,0,-198.765350,1.117940,0.342748,0.330994,2.000000,7.000000
6,0,-160.294144,-116.117264,0.205071,0.273833,2.000000,7.000000
7,0,-60.463608,-188.974182,0.370620,0.002199,2.000000,7.000000
8,0,63.232845,-188.714905,0.113160,0.171148,2.000000,7.000000
9,0,163.263885,-116.132637,0.143331,0.144967,2.000000,7.000000
0,0,201.452332,1.324668,0.207322,0.399155,2.000000,7.250000
1,0,163.329132,119.045464,0.271146,0.213553,2.000000,7.250000
2,0,62.973179,191.898575,0.348012,0.268057,2.000000,7.250000
3,0,-60.112671,191.685883,0.045745,0.293973,2.000000,7.250000
4,0,-160.074265,119.014130,0.117044,0.203159,2.000000,7.250000
5,0,-198.729218,1.143238,0.144547,0.101195,2.000000,7.250000
6,0,-160.205963,-116.074486,0.352696,0.171121,2.000000,7.250000
7,0,-60.425232,-188.909714,0.153506,0.257855,2.000000,7.250000
8,0,63.245846,-188.621262,0.052009,0.374552,2.000000,7.250000
9,0,163.353210,-116.078308,0.357287,0.217307,2.000000,7.250000
0,0,201.546097,1.324967,0.375068,0.001195,2.000000,7.500000
1,0,163.389755,119.137596,0.242481,0.368531,2.000000,7.500000
2,0,63.067669,191.946991,0.377956,0.193639,2.000000,7.500000
3,0,-60.092407,191.731964,0.081048,0.184332,2.000000,7.500000
4,0,-159.997681,119.047066,0.306326,0.131745,2.000000,7.500000
5,0,-198.630493,1.198305,0.394907,0.220269,2.000000,7.500000
6,0,-160.115082,-116.063843,0.363509,0.042572,2.000000,7.500000
7,0,-60.349560,-188.878113,0.302694,0.126404,2.000000,7.500000
8,0,63.320999,-188.609772,0.300614,0.045935,2.000000,7.500000
9,0,163.363846,-115.998985,0.042536,0.317289,2.000000,7.500000
0,0,201.614075,1.369896,0.271906,0.179716,2.000000,7.750000
1,0,163.459656,119.200378,0.279628,0.251141,2.000000,7.750000
2,0,63.111233,191.990585,0.174249,0.174401,2.000000,7.750000
3,0,-60.055386,191.734924,0.148094,0.011814,2.000000,7.750000
4,0,-159.942368,119.116913,0.221276,0.279376,2.000000,7.750000
5,0,-198.614502,1.289509,0.063954,0.364815,2.000000,7.750000
6,0,-160.059387,-116.048645,0.222748,0.060782,2.000000,7.750000
7,0,-60.308376,-188.874283,0.164729,0.015345,2.000000,7.750000
8,0,63.349510,-188.596741,0.114039,0.052121,2.000000,7.750000
9,0,163.443542,-115.991463,0.318763,0.030078,2.000000,7.750000
0,0,201.661545,1.443942,0.189898,0.296184,2.000000,8.000000
1,0,163.497437,119.263771,0.151150,0.253580,2.000000,8.000000
2,0,63.206421,191.995422,0.380755,0.019364,2.000000,8.000000
3,0,-59.959175,191.817932,0.384847,0.332051,2.000000,8.000000
4,0,-159.860474,119.152565,0.327604,0.142618,2.000000,8.000000
5,0,-198.526367,1.354039,0.352523,0.258119,2.000000,8.000000
6,0,-160.018326,-116.012047,0.164240,0.146404,2.000000,8.000000
7,0,-60.274734,-188.784225,0.134569,0.360258,2.000000,8.000000
8,0,63.415211,-188.541168,0.262803,0.222309,2.000000,8.000000
9,0,163.458160,-115.898369,0.058474,0.372367,2.000000,8.000000
0,0,201.733963,1.518363,0.289677,0.297685,2.000000,8.250000
1,0,163.507828,119.299744,0.041595,0.143896,2.000000,8.250000
2,0,63.241383,192.008987,0.139852,0.054260,2.000000,8.250000
3,0,-59.937767,191.912506,0.085634,0.378268,2.000000,8.250000
4,0,-159.858749,119.170273,0.006885,0.070838,2.000000,8.250000
5,0,-198.477325,1.375984,0.196153,0.087781,2.000000,8.250000
6,0,-159.978607,-115.984535,0.158860,0.110032,2.000000,8.250000
7,0,-60.273270,-188.761414,0.005860,0.091227,2.000000,8.250000
8,0,63.475918,-188.518387,0.242826,0.091133,2.000000,8.250000
9,0,163.545761,-115.836807,0.350399,0.246237,2.000000,8.250000
0,0,201.739090,1.571033,0.020488,0.210680,2.000000,8.500000
1,0,163.508575,119.391281,0.002983,0.366158,2.000000,8.500000
2,0,63.339214,192.099762,0.391321,0.363119,2.000000,8.500000
3,0,-59.862999,191.966629,0.299069,0.216510,2.000000,8.500000
4,0,-159.843323,119.263542,0.061713,0.373084,2.000000,8.500000
5,0,-198.401566,1.376094,0.303032,0.000437,2.000000,8.500000
6,0,-159.880142,-115.944069,0.393830,0.161859,2.000000,8.500000
7,0,-60.202255,-188.697281,0.284052,0.256523,2.000000,8.500000
8,0,63.521572,-188.486084,0.182620,0.129189,2.000000,8.500000
9,0,163.638367,-115.752480,0.370407,0.337314,2.000000,8.500000
0,0,201.745789,1.602912,0.026786,0.127517,2.000000,8.750000
1,0,163.562943,119.465797,0.217468,0.298054,2.000000,8.750000
2,0,63.362968,192.115829,0.095009,0.064278,2.000000,8.750000
3,0,-59.848358,191.968338,0.058562,0.006827,2.000000,8.750000
4,0,-159.785553,119.348381,0.231094,0.339360,2.000000,8.750000
5,0,-198.340515,1.447081,0.244187,0.283950,2.000000,8.750000
6,0,-159.827957,-115.904930,0.208718,0.156546,2.000000,8.750000
7,0,-60.105473,-188.636261,0.387132,0.244053,2.000000,8.750000
8,0,63.603443,-188.433777,0.327492,0.209202,2.000000,8.750000
9,0,163.690628,-115.692146,0.209042,0.241330,2.000000,8.750000
0,0,201.765106,1.658295,0.077287,0.221530,2.000000,9.000000
1,0,163.577988,119.553673,0.060158,0.351509,2.000000,9.000000
2,0,63.422825,192.156387,0.239430,0.162205,2.000000,9.000000
3,0,-59.750427,192.007385,0.391728,0.156163,2.000000,9.000000
4,0,-159.713791,119.350838,0.287075,0.009830,2.000000,9.000000
5,0,-198.240616,1.535495,0.399572,0.353656,2.000000,9.000000
6,0,-159.768326,-115.898415,0.238524,0.026076,2.000000,9.000000
7,0,-60.086121,-188.576691,0.077401,0.238309,2.000000,9.000000
8,0,63.639904,-188.359650,0.145842,0.296532,2.000000,9.000000
9,0,163.779602,-115.608391,0.355873,0.335010,2.000000,9.000000
0,0,201.769318,1.686572,0.016816,0.113111,2.000000,9.250000
1,0,163.658844,119.579002,0.323403,0.101323,2.000000,9.250000
2,0,63.516068,192.182602,0.372968,0.104853,2.000000,9.250000
3,0,-59.670025,192.048218,0.321616,0.163327,2.000000,9.250000
4,0,-159.631683,119.358620,0.328435,0.031116,2.000000,9.250000
5,0,-198.165100,1.613356,0.302037,0.311442,2.000000,9.250000
6,0,-159.686249,-115.807625,0.328297,0.363150,2.000000,9.250000
7,0,-60.047558,-188.513855,0.154251,0.251335,2.000000,9.250000
8,0,63.717384,-188.346924,0.309921,0.050897,2.000000,9.250000
9,0,163.862152,-115.562576,0.330181,0.183249,2.000000,9.250000
0,0,201.806061,1.739262,0.146986,0.210758,2.000000,9.500000
1,0,163.677963,119.586182,0.076488,0.028703,2.000000,9.500000
2,0,63.525105,192.201263,0.036147,0.074652,2.000000,9.500000
3,0,-59.658989,192.105347,0.044145,0.228545,2.000000,9.500000
4,0,-159.540863,119.430840,0.363286,0.288894,2.000000,9.500000
5,0,-198.154022,1.701946,0.044290,0.354362,2.000000,9.500000
6,0,-159.625443,-115.745972,0.243211,0.246620,2.000000,9.500000
7,0,-60.017910,-188.420929,0.118594,0.371717,2.000000,9.500000
8,0,63.788876,-188.313583,0.285968,0.133334,2.000000,9.500000
9,0,163.956772,-115.466087,0.378471,0.385943,2.000000,9.500000
0,0,201.837189,1.827502,0.124487,0.352959,2.000000,9.750000
1,0,163.705338,119.679001,0.109481,0.371277,2.000000,9.750000
2,0,63.546520,192.284897,0.085656,0.334507,2.000000,9.750000
3,0,-59.647354,192.145111,0.046543,0.159053,2.000000,9.750000
4,0,-159.536728,119.473396,0.016565,0.170237,2.000000,9.750000
5,0,-198.096161,1.731028,0.231434,0.116327,2.000000,9.750000
6,0,-159.554764,-115.655510,0.282688,0.361841,2.000000,9.750000
7,0,-59.941261,-188.415390,0.306595,0.022175,2.000000,9.750000
8,0,63.858906,-188.294952,0.280116,0.074499,2.000000,9.750000
9,0,164.032089,-115.422882,0.301265,0.172828,2.000000,9.750000
0,0,201.845551,1.842027,0.033468,0.058100,2.000000,10.000000
1,0,163.772415,119.770401,0.268335,0.365604,2.000000,10.000000
2,0,63.565472,192.347061,0.075805,0.248661,2.000000,10.000000
3,0,-59.621681,192.177353,0.102698,0.128960,2.000000,10.000000
4,0,-159.497589,119.503395,0.156544,0.120008,2.000000,10.000000
5,0,-198.092133,1.736864,0.016138,0.023346,2.000000,10.000000
6,0,-159.469559,-115.565842,0.340808,0.358682,2.000000,10.000000
7,0,-59.926365,-188.359009,0.059583,0.225529,2.000000,10.000000
8,0,63.895077,-188.203018,0.144679,0.367741,2.000000,10.000000
9,0,164.034241,-115.341156,0.008618,0.326913,2.000000,10.000000
0,0,201.851624,1.869428,0.024307,0.109604,2.000000,10.250000
1,0,163.772812,119.841095,0.001595,0.282782,2.000000,10.250000
2,0,63.644798,192.398376,0.317311,0.205270,2.000000,10.250000
3,0,-59.583576,192.263962,0.152425,0.346449,2.000000,10.250000
4,0,-159.489258,119.509583,0.033324,0.024763,2.000000,10.250000
5,0,-198.074371,1.759377,0.071022,0.090048,2.000000,10.250000
6,0,-159.412903,-115.484688,0.226611,0.324614,2.000000,10.250000
7,0,-59.848236,-188.308807,0.312521,0.200816,2.000000,10.250000
8,0,63.920132,-188.128937,0.100213,0.296331,2.000000,10.250000
9,0,164.045441,-115.262604,0.044802,0.314207,2.000000,10.250000
0,0,201.872269,1.955851,0.082585,0.345695,2.000000,10.500000
1,0,163.803375,119.881577,0.122248,0.161925,2.000000,10.500000
2,0,63.681332,192.416351,0.146129,0.071912,2.000000,10.500000
3,0,-59.572613,192.297211,0.043847,0.132971,2.000000,10.500000
4,0,-159.440872,119.567131,0.193537,0.230208,2.000000,10.500000
5,0,-198.055435,1.851871,0.075765,0.369978,2.000000,10.500000
6,0,-159.410889,-115.457626,0.008055,0.108244,2.000000,10.500000
7,0,-59.801777,-188.227509,0.185831,0.325218,2.000000,10.500000
8,0,63.956532,-188.083557,0.145595,0.181512,2.000000,10.500000
9,0,164.125122,-115.221390,0.318746,0.164863,2.000000,10.500000
0,0,201.966888,2.014606,0.378469,0.235016,2.000000,10.750000
1,0,163.853836,119.959541,0.201864,0.311862,2.000000,10.750000
2,0,63.748234,192.452408,0.267603,0.144226,2.000000,10.750000
3,0,-59.549847,192.329178,0.091071,0.127874,2.000000,10.750000
4,0,-159.412476,119.649651,0.113607,0.330075,2.000000,10.750000
5,0,-198.010727,1.863778,0.178857,0.047630,2.000000,10.750000
6,0,-159.363892,-115.395927,0.187960,0.246786,2.000000,10.750000
7,0,-59.708717,-188.177078,0.372236,0.201695,2.000000,10.750000
8,0,63.999702,-188.033218,0.172682,0.201367,2.000000,10.750000
9,0,164.154755,-115.158051,0.118523,0.253358,2.000000,10.750000
0,0,202.003815,2.100473,0.147704,0.343471,2.000000,11.000000
1,0,163.933182,120.057266,0.317400,0.390911,2.000000,11.000000
2,0,63.820717,192.490524,0.289937,0.152437,2.000000,11.000000
3,0,-59.487743,192.339508,0.248417,0.041326,2.000000,11.000000
4,0,-159.404984,119.715050,0.029964,0.261607,2.000000,11.000000
5,0,-197.949417,1.958151,0.245246,0.377492,2.000000,11.000000
6,0,-159.290939,-115.349182,0.291787,0.186984,2.000000,11.000000
7,0,-59.696609,-188.113068,0.048432,0.256057,2.000000,11.000000
8,0,64.046295,-187.972015,0.186386,0.244805,2.000000,11.000000
9,0,164.209259,-115.071838,0.218004,0.344852,2.000000,11.000000
0,0,202.072281,2.111419,0.273854,0.043785,2.000000,11.250000
1,0,163.959351,120.092667,0.104696,0.141602,2.000000,11.250000
2,0,63.852978,192.576111,0.129037,0.342376,2.000000,11.250000
3,0,-59.399513,192.407654,0.352925,0.272584,2.000000,11.250000
4,0,-159.376038,119.797997,0.115797,0.331789,2.000000,11.250000
5,0,-197.859924,2.019411,0.357965,0.245040,2.000000,11.250000
6,0,-159.196350,-115.302628,0.378354,0.186217,2.000000,11.250000
7,0,-59.620770,-188.065094,0.303359,0.191909,2.000000,11.250000
8,0,64.136055,-187.918015,0.359033,0.216001,2.000000,11.250000
9,0,164.273254,-114.984360,0.255984,0.349919,2.000000,11.250000
0,0,202.103531,2.146042,0.124973,0.138491,2.000000,11.500000
1,0,164.027359,120.166946,0.272061,0.297126,2.000000,11.500000
2,0,63.942406,192.661179,0.357718,0.340256,2.000000,11.500000
3,0,-59.313980,192.426147,0.342126,0.073962,2.000000,11.500000
4,0,-159.330627,119.849312,0.181664,0.205274,2.000000,11.500000
5,0,-197.803680,2.118152,0.224959,0.394964,2.000000,11.500000
6,0,-159.135620,-115.290558,0.242923,0.048280,2.000000,11.500000
7,0,-59.604450,-188.026566,0.065270,0.154113,2.000000,11.500000
8,0,64.208054,-187.839371,0.288005,0.314547,2.000000,11.500000
9,0,164.314362,-114.940376,0.164438,0.175932,2.000000,11.500000
0,0,202.123306,2.226992,0.079077,0.323799,2.000000,11.750000
1,0,164.087570,120.243896,0.240832,0.307795,2.000000,11.750000
2,0,63.962364,192.700867,0.079832,0.158750,2.000000,11.750000
3,0,-59.276768,192.445770,0.148848,0.078495,2.000000,11.750000
4,0,-159.256119,119.853455,0.298063,0.016576,2.000000,11.750000
5,0,-197.779480,2.198145,0.096774,0.319973,2.000000,11.750000
6,0,-159.052582,-115.222939,0.332142,0.270492,2.000000,11.750000
7,0,-59.588657,-187.975555,0.063164,0.204061,2.000000,11.750000
8,0,64.273453,-187.770264,0.261584,0.276416,2.000000,11.750000
9,0,164.315140,-114.925476,0.003097,0.059607,2.000000,11.750000
0,0,202.158340,2.325920,0.140163,0.395713,2.000000,12.000000
1,0,164.150452,120.288483,0.251497,0.178357,2.000000,12.000000
2,0,64.017838,192.794174,0.221899,0.373240,2.000000,12.000000
3,0,-59.198189,192.479919,0.314317,0.136621,2.000000,12.000000
4,0,-159.234238,119.915771,0.087497,0.249258,2.000000,12.000000
5,0,-197.740479,2.280793,0.155995,0.330591,2.000000,12.000000
6,0,-158.982895,-115.126938,0.278728,0.383989,2.000000,12.000000
7,0,-59.570873,-187.935623,0.071136,0.159718,2.000000,12.000000
8,0,64.292885,-187.674240,0.077727,0.384101,2.000000,12.000000
9,0,164.386810,-114.878059,0.286685,0.189659,2.000000,12.000000
0,0,202.253845,2.369421,0.382039,0.174004,2.000000,12.250000
1,0,164.173035,120.363373,0.090303,0.299557,2.000000,12.250000
2,0,64.114441,192.836578,0.386412,0.169594,2.000000,12.250000
3,0,-59.157120,192.522629,0.164274,0.170821,2.000000,12.250000
4,0,-159.208359,119.954575,0.103499,0.155215,2.000000,12.250000
5,0,-197.641373,2.346705,0.396440,0.263649,2.000000,12.250000
6,0,-158.903427,-115.028702,0.317864,0.392954,2.000000,12.250000
7,0,-59.516762,-187.919754,0.216451,0.063460,2.000000,12.250000
8,0,64.295158,-187.651474,0.009082,0.091043,2.000000,12.250000
9,0,164.460068,-114.789612,0.293054,0.353795,2.000000,12.250000
0,0,202.279709,2.382979,0.103468,0.054230,2.000000,12.500000
1,0,164.238190,120.399437,0.260606,0.144252,2.000000,12.500000
2,0,64.117119,192.892487,0.010723,0.223605,2.000000,12.500000
3,0,-59.114300,192.600815,0.171287,0.312736,2.000000,12.500000
4,0,-159.110321,120.013275,0.392157,0.234789,2.000000,12.500000
5,0,-197.609604,2.362012,0.127062,0.061226,2.000000,12.500000
6,0,-158.896820,-115.016312,0.026444,0.049549,2.000000,12.500000
7,0,-59.418442,-187.821991,0.393279,0.391051,2.000000,12.500000
8,0,64.357666,-187.587555,0.250020,0.255652,2.000000,12.500000
9,0,164.543823,-114.724876,0.335032,0.258937,2.000000,12.500000
0,0,202.331360,2.420751,0.206628,0.151088,2.000000,12.750000
1,0,164.305756,120.493469,0.270277,0.376117,2.000000,12.750000
2,0,64.189941,192.979599,0.291285,0.348459,2.000000,12.750000
3,0,-59.112061,192.624527,0.008961,0.094851,2.000000,12.750000
4,0,-159.042572,120.030739,0.271013,0.069856,2.000000,12.750000
5,0,-197.512802,2.394182,0.387205,0.128680,2.000000,12.750000
6,0,-158.821045,-114.965729,0.303088,0.202325,2.000000,12.750000
7,0,-59.326466,-187.728485,0.367908,0.374021,2.000000,12.750000
8,0,64.372063,-187.586884,0.057594,0.002686,2.000000,12.750000
9,0,164.588470,-114.680977,0.178565,0.175591,2.000000,12.750000
0,0,202.428772,2.478186,0.389630,0.229742,2.000000,13.000000
1,0,164.365997,120.520195,0.240941,0.106914,2.000000,13.000000
2,0,64.220688,193.060379,0.122988,0.323107,2.000000,13.000000
3,0,-59.108601,192.698914,0.013846,0.297530,2.000000,13.000000
4,0,-159.001984,120.049721,0.162328,0.075923,2.000000,13.000000
5,0,-197.481750,2.410244,0.124181,0.064250,2.000000,13.000000
6,0,-158.746643,-114.924530,0.297615,0.164790,2.000000,13.000000
7,0,-59.250465,-187.650436,0.304001,0.312207,2.000000,13.000000
8,0,64.438400,-187.580170,0.265340,0.026865,2.000000,13.000000
9,0,164.639572,-114.656700,0.204412,0.097098,2.000000,13.000000
0,0,202.449142,2.532683,0.081481,0.217986,2.000000,13.250000
1,0,164.377670,120.601494,0.046672,0.325190,2.000000,13.250000
2,0,64.314384,193.067886,0.374782,0.030050,2.000000,13.250000
3,0,-59.013550,192.771072,0.380196,0.288640,2.000000,13.250000
4,0,-158.977249,120.135506,0.098909,0.343138,2.000000,13.250000
5,0,-197.391357,2.413849,0.361587,0.014420,2.000000,13.250000
6,0,-158.717438,-114.850006,0.116795,0.298085,2.000000,13.250000
